PRIMARY_KEY,doc_id,date,classe,sentence,label
EL134_L_1981_06_013_11_1_PF_05_3,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Né le 18.02.34 Marié, deux enfants Famille Arlésienne Architecte Travailleur indépendant Elu Conseiller Général d'Arles-Est en 1976.",autre
EL134_L_1981_06_013_11_1_PF_05_4,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Elu à la Commission départementale en 1980 et 1981.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_5,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"A conduit en 1977, la Liste d'Union pour le Renouveau du Pays d'Arles, a obtenu aux élections législatives de 1978, 46,7% des suffrages contre le sortant communiste, grâce précisément au désistement loyal et total de Gérard JOUVE.",non_langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_6,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Madame, Mademoiselle, Monsieur, Un courant unitaire porteur d'espoirs pour notre circonscription a permis que dès le 1ER tour de cette consultation législative, les deux représentants de la Société de Liberté, d'Entreprise et de Responsabilité conjuguent leurs efforts pour que l'ensemble des citoyens opposés à l'amalgame Socialo-Communiste, puissent faire sentir le poids de leur suffrage, l'importance de leur représentation.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_7,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Le flou politique habilement entretenu depuis le second tour de l'Election Présidentielle, doit être vivement dispersé, il faut que nos concitoyens sachent qu'avec UN PRESIDENT, UN GOUVERNEMENT et UNE ASSEMBLEE SOCIALISTES, rien ne pourra ralentir le processus de collectivisation.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_8,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Certes la majorité de nos compatriotes a exprimé le 10 mai une volonté de changement POLITIQUE et nous ne reviendrons pas sur ce choix.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_9,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"De la même manière, une majorité de Françaises et de Français entendent vivre dans une SOCIETE DE PLEIN EMPLOI et DE DIALOGUE.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_10,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"- Refuser la stagnation et développer UNE ECONOMIE DE PROGRES, - Espérer dans l'avenir de la FRANCE et de leur région au sein d'UNE SOCIETE DE LIBERTE, - Entreprendre une POLITIQUE SOCIALE AMBITIEUSE pour nos enfants : enfin dans la ligne tracée par le Général de Gaulle et ses successeurs, donner à notre pays un RÔLE INTERNATIONAL DE PREMIER PLAN.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_11,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Candidat de l'Union pour une Nouvelle Majorité, j'entends bien avec l'aide amicale et qualifiée de Michel VAN MIGOM, m'engager sur ces propositions, les assumer en toute responsabilité, rejetant les catalogues revendicatifs systématiques.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_12,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Les tristes exemples de la gestion communiste qu'il nous est possible de vivre sur notre région vous auront sans doute convaincu, comme moi, du DANGER qu'il y aurait à admettre comme une fatalité, la reconduction dans ses fonctions d'un député communiste.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_13,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Chers Compatriotes, Par refus d'un homme, les Français viennent de placer à leur tête un nouveau Président de la République.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_14,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Ce dernier est porteur d'un nouveau choix de société, car il est l'homme d'un parti qui veut aujourd'hui, et ouvertement, imposer son projet : LE PROJET SOCIALISTE.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_15,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Ce dernier remet en cause les acquis et l'existence de la V° République.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_16,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Voilà ce qu'il nous promet : - L'ARRÊT DE L'EFFORT pour l'indépendance nationale militaire ou énergétique.,non_langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_17,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- L'EFFRITEMENT de la monnaie et l'INFLATION du crédit.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_18,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- LA PERTE DE LA CONFIANCE INTERNATIONALE.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_19,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- LA COLLECTIVISATION des fonds agricoles.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_20,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- LA FIN de l'enseignement libre.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_21,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- LA CONFISCATION de l'héritage familial.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_22,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- LA CONTESTATION de la propriété privée.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_23,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- L'AUGMENTATION des charges du travail indépendant.,non_langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_24,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,- L'EFFACEMENT de l'individu dans le collectivisme.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_25,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Par autoritarisme dogmatique, des projets régulièrement votés sont annulés, des pressions sont exercées sur la justice.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_26,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Désormais, IL N'Y A PLUS EQUIVOQUE, IL Y A DANGER.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_27,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"C'est pourquoi, je n'ai pas hésité à accepter la demende de Gérard JOUVE de venir à ses côtés pour soutenir un combat essentiel.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_28,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,IL FAUT UNE MAJORITE DE DEPUTES POUR CONTESTER LE FUNESTE PROJET SOCIALISTE.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_29,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Oui au changement, mais nous voulons conserver une société de liberté et de responsabilité.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_30,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Je suis personnellement désolé d'entendre certains proner le vote socialiste pour éliminer au premier tour le candidat communiste.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_31,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Sciences Po / fonds CEVIPOF ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐L La défense des femmes et des hommes qui aspirent à vivre mieux n'est plus l'apanage d'une minorité.,autre
EL134_L_1981_06_013_11_1_PF_05_32,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"C'est en promouvant la volonté d'entreprendre que l'on mènera une véritable politique sociale et non pas en décourageant l'initiative privée, aujourd'hui dénoncée par les marxistes.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_33,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,G. JOUVE C'est la démonstration de l'aversion de l'action du.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_34,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,mais c'est oublier un peu vite que ce dernier ne peut nuire que grâce à l'appui des socialistes qui ont déjà conclu un accord de désistement réciproque.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_35,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,Ce sera en réalité aux électeurs socialistes du premier tour de choisir entre le P.C.,langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_36,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"Ce que nous voulons, c'est conserver une FRANCE FORTE, une ECONOMIE DYNAMIQUE, des INSTITUTIONS SOLIDES UN CLIMAT DE CONFIANCE.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_37,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,"En refusant une aventure irrémédiable et pour notre avenir, nous votons, tous unis, GERARD JOUVE, le 14 JUIN.",langue_de_bois
EL134_L_1981_06_013_11_1_PF_05_38,EL134_L_1981_06_013_11_1_PF_05,1981,legislatives,VAN MIGOM Sciences Po / fonds CEVIPOF Dès le 14 JUIN 1981 VOUS VOTEREZ GERARD JOUVE pour dire OUI à un changement de politique NON au changement de Société Vu les Candidats berthier imprimeur - arles,autre
EL137_L_1981_06_092_02_1_PF_06_0,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Sciences Po / fonds CEVIPOF ÉLECTIONS LÉGISLATIVES DU 14 JUIN 1981 - 2· CIRCONSCRIPTION DES HAUTS-DE-SEINE - ASNIÈRES CANDIDAT INDÉPENDANT ANTI-PARTIS Jean-Joseph HALLÉ ASNIÉROIS 100 % Né à Asnières le 11 juillet 1914 (toujours domicilié à Asnières) Diplômé ESSEC École Supérieure des Sciences Économiques Scout de France à Asnières de 1921 à 1939 6 enfants Débuts professionnels dans la statistique (Philips) puis le contentieux (Radiofiduciaire, filiale Philips) PRISONNIER ÉVADÉ Après la Libération, animations diverses puis CINÉMA ... après 2 ""grands films"", passage aux ""courts métrages"" éducatifs, scientifiques et industriels ... métier passionnant qui m'a permis de travailler en Algérie, Autriche, Belgique, Égypte, Grèce, Liban, Israël, Jordanie, Italie, Maroc, Pays-Bas, Suisse, Syrie.",autre
EL137_L_1981_06_092_02_1_PF_06_1,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Touché par la concurrence de la T.V., reconversion à 48 ans dans la publicité.",non_langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_2,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Actuellement retraité j'ai ma subsistance assurée et JE N'AI RIEN A VENDRE Candidat suppléant : Jean-Joseph BACQUÉSciences Po / fonds CEVIPOF Il y a actuellement quelques 490 députés répartis en quatre groupes principaux et 3 ou 4 groupuscules ... qui, pratiquement, expriment leurs opinions par « blocs» ...",autre
EL137_L_1981_06_092_02_1_PF_06_3,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"En poussant (à peine) le raisonnement à l'absurde, on pourrait déduire qu'il suffirait de 8 délégués - chacun étant affecté d'un coefficient proportionnel aux suffrages exprimés en faveur de son «bloc» - pour régler les affaires de la France !",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_4,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,Il s'en suivrait une sérieuse économie !,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_5,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Mon ambition serait, avec, pour moi, une place bien au centre, de former à la Chambre une réunion de «gens de Bonne Volonté» venant de tous les partis (auxquels ils continueraient d'appartenir), qui pourraient librement discuter entre eux et s'engageraient à voter selon leur conscience ... et non selon des mots d'ordres.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_6,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Pour ce qui concerne la vie politique je militerais pour : 1) La suppresssion de ces parachutages de n'im- porte qui, n'importe où, qui couvrent bien des tri- patouillages.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_7,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,2) La participation réelle des suppléants à la vie politique.,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_8,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"3) L'obligation d'un inventaire complet de la for- tune et du patrimoine de toutes les personnes qui ont une action politique ou qui ont à : gérer des budgets, conclure des marchés, entreprendre des travaux pour le compte de l'État ou d'une collec- tivité, inventaire à refaire périodiquement et à la fin du mandat des intéressés.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_9,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,CE QUE NOUS PROPOSONS : DÉFENSE DES LIBERTÉS Liberté d'expression sur toute l'étendue de loi.,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_10,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,Liberté d'utiliser la GREVE comme moyen de pression dans toute l'étendue des lois et décrets en vigueur.,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_11,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Liberté de l'industrie et de la création par di- verses aides et surtout par la suppression de ces classements ridicules qui, pratiquement dissua- dent ou empêchent certaines PMI et PME d'em- baucher les personnes supplémentaires dont ils ont grand besoin ... Liberté du commerce en favorisant la création de «véritables» coopération d'achats qui permet- tent une concurrence de bon aloi entre les peits commerçants et les «grandes surfaces».",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_12,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,Liberté de l'enseignement je ne vois pas au nom de quel principe on supprimerait des «Écoles li- bres» qui satisfont certains et dans lesquelles un élève coûte (environ 30 à 35 % ?,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_13,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,moins cher aux contribuables qu'un élève dans un établissement d'État ...,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_14,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Sauvegarde de la liberté par une LUTTE RÉELLE CONTRE LES SECTES MO, Enfants de Dieu, Famille d'Amour, etc ... qui en fait ne sont, pour certains, que des entreprises de PROSTITU- TION, à l'échelle mondiale, largement pourvues par la grâce de M. Giscard d'Estaing et sa loi imbécile (dans son vrai sens - voir dictionnaire) accordant la majorité à 18 ans ... Plusieurs milliers de filles françaises ne feraient sans doute pas le tapin (pour Dieu, Jésus, l'Éternel etc.) un peu partout dans le monde si leur famille avaient eu le droit de les retenir jusqu'à 21 ans.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_15,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,A la suite de démarches de l'A.D.F.I.,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_16,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"(Associa- tion pour la défense des familles et des individus) une commission d'étude a été constituée à la Chambre, en 1978, former de 3 RPR, 3 PS, 2 UDF, 2 CF qui a eu pour résultat ... RIEN !",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_17,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,Défense de la LANGUE FRANCAISE par un procédé très simple et peu coûteux 4 fonctionnai- res maximum.,langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_18,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Lutte contre l'autocritique et le dénigrement systématique dont trop de Français se font une règle ceci s'adresse entre autre à notre Radio «dite française» où sont spécialement visés notre justice, notre armée, notre police.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_19,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"(Pour avoir travaillé dans 14 pays, je peux affir- mer que la police française est parmi lesmeilleures du monde et qu'il suffirait d'un peu d'encourage- ment, de directives et d'organisation pour qu'elle soit LA Meilleure.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_20,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Malgré les barrages qui ontété dressés devant moi, ces textes et ces affiches ont été écrits et réalisés en 48h Veuillez excuses In fantes et les coquilles.",langue_de_bois
EL137_L_1981_06_092_02_1_PF_06_21,EL137_L_1981_06_092_02_1_PF_06,1981,legislatives,"Poinsot - Clichy Vu, le Candidat ☒ ☒ ☒ ☒ ☒ ☒ ☒ ☒",autre
EL135_L_1981_06_057_04_1_PF_04_0,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Sciences Po / fonds CEVIPOF Donnons sa majorité à la France.,autre
EL135_L_1981_06_057_04_1_PF_04_1,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Au soir du 10 Mai François Mitterrand, notre Président, décla- rait : ""nous avons tant de choses à faire ensemble"".",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_2,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Donnons-lui la majorité qui lui permettra de les réaliser.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_3,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Donnons à la France les députés socialistes dont elle a besoin.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_4,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"La France repart, la France revit, la France retrouve sa jeunesse.",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_5,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Ensemble continuons notre chemin avec le Président, avec la majorité de la France.",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_6,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Pour que s'expriment enfin les forces de la vie, les forces de la création, les forces du changement.",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_7,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Ensemble nous allons relan- cer l'économie.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_8,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Nous allons don- ner la priorité à l'emploi.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_9,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Nous allons construire une France où chacun aura sa place.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_10,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Ensemble le 14 Juin, confirmons l'immense espoir du 10 Mai.",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_11,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Avec force et dans la tranquillité.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_12,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Parti socialiste INTER-IMPRESSION - MOULINS-LÈS-METZSciences Po / fonds CEVIPOF Q Pour Thionville et sa région, le Parti Socialiste vous propose une équipe dynamique constituée par 2 élus locaux actifs qui ont prouvé par leur engagement personnel, leur fidélité aux thèses socialistes, - une équipe représentative de l'ensemble de la circonscription, - une équipe soucieuse d'assurer à son travail toutes les instances et forces représentatives de l'arrondissement (élus, syndicats, associations, groupements socio-professionnels).",autre
EL135_L_1981_06_057_04_1_PF_04_13,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"L'autre façon d'exercer un mandat Robert MALGRAS Un VRAI député - Sidérurgiste à Sollac-Sacilor - Adjoint au maire de Thionville, chargé des affaires sociales René BARYGA Un suppléant efficace - Directeur d'école - Maire de Rodemack - Conseiller général du canton de Cattenom Des propositions d'actions du programme et du projet du Parti Socialiste · Pour l'emploi : - Nationalisation, maintien et modernisation de la sidérurgie lorraine, - soutien à l'artisanat, au petit commerce, aux P.M.E.",non_langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_14,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"et P.M.I., - relance sélective de l'économie par l'investissement et la reconquête du marché intérieur, - réduction du temps de travail négocié, 5e équipe, 5e semaine de congés payés, - création d'emplois publics.",non_langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_15,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"· Pour la justice sociale : - Revalorisation des bas revenus (S.M.I.C., minimum vieillesse, allocation handicapés, - augmentation des prestations familiales.",non_langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_16,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,· Pour une agriculture forte : - Détermination d'un juste revenu des agriculteurs tenant compte des coûts de production.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_17,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,"Pour une meilleure qualité du service public : Donner à l'éducation nationale, à la santé publique, aux P.T.T., aux administrations, les moyens d'assurer pleinement leur fonction.",langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_18,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,- Pour un programme énergétique diversifié.,non_langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_19,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,- Pour une France forte dans une Europe indépendante.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_20,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,- Refuser l'alignement sur l'un ou l'autre bloc.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_21,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Les 14 et 21 juin avec les candidats socialistes construisons le changement dans la liberté.,langue_de_bois
EL135_L_1981_06_057_04_1_PF_04_22,EL135_L_1981_06_057_04_1_PF_04,1981,legislatives,Elections législatives du 14 juin 1981 Vu le candidat ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☒ ☒ ☒ ☐ ☐ ☐ ☐ ☐ ☐ ☐,autre
EL136_L_1981_06_072_05_1_PF_02_0,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"DÉPARTEMENT DE LA SARTHE SCRUTIN DU 14 JUIN 1981 5º CIRCONSCRIPTION RÉPUBLIQUE FRANÇAISE ÉLECTIONS LÉGISLATIVES Union pour une Nouvelle Majorité Pierre GASCHER Vice-Président du Conseil Général Maire de Marolles-les-Braults DÉPUTÉ SORTANT Électrices, Électeurs, Jamais l'enjeu d'élections législatives n'aura été aussi considérable.",autre
EL136_L_1981_06_072_05_1_PF_02_1,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Le 10 Mai, le quatrième Président de la Cinquième République a été choisi par le peuple souverain.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_2,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Nos institutions donnent au Parlement une éminente responsabilité d'initiative et de contrôle sur la politique Gouvernementale.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_3,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"En choisissant bientôt leurs députés, nos concitoyens doivent mesurer le risque d'un chèque en blanc donné à la coalition des partis socialiste et communiste.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_4,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Le temps n'est ni à l'amertume, ni aux récriminations.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_5,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Toutes nos volontés doivent être tour- nées vers l'avenir, pour défendre la liberté et assurer le progrès.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_6,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Sciences Po / fonds CEVIPOFSciences Po / fonds CEVIPOF Face à la démagogie et aux inconséquences des programmes socialo-communistes, le pro- gramme politique que je défends tient en deux mots : PROGRÈS et LIBERTÉ.",autre
EL136_L_1981_06_072_05_1_PF_02_7,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Pour remplir ces objectifs il faut à la France : - UNE SOCIÉTÉ DE PLEIN EMPLOI ET DE DIALOGUE SOCIAL.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_8,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Il vaut mieux payer les gens à travailler que de payer indéfiniment le chômage.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_9,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Dans ce but, les entreprises artisanales, commerciales et industrielles doivent être délivrées des entraves à leur dynamisme.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_10,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Une coissance forte est en effet indispensable au plein emploi.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_11,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"- UNE AGRICULTURE DYNAMIQUE qui permette d'assurer à nos exploitants le revenu auquel ils ont droit, par une très ferme politique des prix, par des retraites adaptées et par la reconnaissance du rôle économique de la femme.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_12,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"L'exploitation agricole doit être considérée en regard du crédit et de la fiscalité, comme une véritable entreprise familiale à responsabilité personnelle.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_13,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,- UNE SOCIÉTÉ SOLIDAIRE qui permette aux jeunes une entrée harmonieuse dans la vie active et qui assure aux personnes âgées ainsi qu'aux handicapés des moyens d'existence garantissant la satisfaction de leurs besoins et de leurs aspirations.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_14,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,- UNE SOCIÉTÉ DE LIBERTÉ.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_15,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,De graves menaces pèsent actuellement sur les libertés pu- bliques et privées.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_16,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Soyons vigilants pour préserver la liberté d'entreprendre et d'exprimer ses opinions.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_17,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Chaque citoyen doit pouvoir choisir son métier, son médecin, l'école où il souhaite mettre ses enfants.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_18,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"- UNE POLITIQUE D'INDÉPENDANCE ET DE COOPÉRATION INTERNATIONALE face à l'a- gressivité des pays du bloc Soviétique, la défense nationale doit être renforcée.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_19,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Une dissuasion efficace est une condition essentielle au maintien de la paix.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_20,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Une France forte doit poursuivre un dialogue cons- tructif et profitable avec les autres puissances.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_21,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Elle doit participer au développement des pays pauvres.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_22,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"En trois ans de mandat législatif, j'ai saisi tous les Ministres, inlassablement, des questions importantes de l'heure : - Dépôt d'une proposition de loi concernant l'instauration de « prêts de carrière » pour les agriculteurs.",langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_23,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,- Interventions à la tribune de l'Assemblée durant la discussion sur la loi d'orientation agri- cole.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_24,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,- Questions écrites directement dictées par les préoccupations des habitants et des respon- sables de la région.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_25,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Mais les grands problèmes nationaux et régionaux ne doivent pas masquer l'aspect essentiel de l'activité du parlementaire dans sa Circonscription.,non_langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_26,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,Près de 600 permanences m'ont permis de connaître avec précision les difficultés de chacun.,langue_de_bois
EL136_L_1981_06_072_05_1_PF_02_27,EL136_L_1981_06_072_05_1_PF_02,1981,legislatives,"Des milliers d'interventions (plus de 20.000 correspondances) ont mis en évidence le rôle important que peut jouer un élu comme intermédiaire privilégié entre les citoyens, qu'il doit servir, et l'administration, qu'il doit contrôler.",langue_de_bois
